,modelo_trabalho_atual,bancos_dados_usados_dia_a_dia,tamanho_empresa,desafios_gestor,cargo_atual,satisfacao_trabalho,idade,area_formacao,linguagem_principal,nivel_hierarquico,id_participante,linguagens_usadas_dia_a_dia,situacao_trabalho,tamanho_equipe_dados,criterios_escolha_emprego,modelo_trabalho_ideal,regiao_residencia,atua_como_gestor,tempo_busca_emprego_meses,experiencia_dados_anos,setor_atuacao,nivel_ensino,ano,experiencia_anos_num,regiao_origem,entrevistas_ultimos_6m,genero,uf_residencia,motivos_insatisfacao,salario_medio_mensal,planos_mudar_emprego,grupo_cargo,faixa_idade,experiencia_ti_anos,ferramentas_bi_usadas_dia_a_dia,tipo_oportunidade_buscada,faixa_salarial
14792,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),"S3, DynamoDB, Databricks, Amazon Athena, Elasticsearch",Acima de 3.000,,Engenheiro de Dados/Data Engineer/Data Architect,True,31.0,Computação / Engenharia de Software / Sistemas de Informação/ TI,Python,Pleno,of85rknbpzwcpvsrs1bmof85ntqk5tah,"Python, SQL",Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Nordeste,False,,de 1 a 2 anos,Área de Consultoria,Graduação/Bacharelado,2024,1.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,PE,,10000.5,"Não estou buscando, mas me considero aberto a outras oportunidades",Engenheiro de Dados,30-34,de 1 a 2 anos,"Tableau, Microsoft PowerBI",,de R$ 8.001/mês a R$ 12.000/mês
14793,Modelo híbrido com dias fixos de trabalho presencial,"S3, Databricks, Amazon Aurora ou RDS, PostgreSQL",de 101 a 500,,Engenheiro de Dados/Data Engineer/Data Architect,True,31.0,Química / Física,Python,Pleno,26h3gnk2ybnxzwhabctn1si26h3gn5z4,"SQL, Python",Empregado (CLT),,"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Maturidade da empresa em termos de tecnologia e dados",Modelo 100% remoto,Sudeste,False,,de 3 a 4 anos,Setor de Energia,Doutorado ou Phd,2024,3.5,,"Sim, fui aprovado e mudei de emprego",Masculino,MG,,10000.5,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Engenheiro de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Metabase, Microsoft PowerBI",,de R$ 8.001/mês a R$ 12.000/mês
14794,Modelo 100% remoto,"Google BigQuery, Amazon Redshift, MySQL, MongoDB",Acima de 3.000,,Cientista de Dados/Data Scientist,True,31.0,Química / Física,Python,Pleno,ozw8667r929194xva9ozw86l2k8ntp9q,"SQL, Python",Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área",Modelo 100% remoto,Nordeste,False,,de 1 a 2 anos,Educação,Mestrado,2024,1.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,BA,,10000.5,"Não estou buscando, mas me considero aberto a outras oportunidades",Cientista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma ferramenta de BI no trabalho,,de R$ 8.001/mês a R$ 12.000/mês
14795,Modelo 100% presencial,PostgreSQL,de 101 a 500,,Analista de BI/BI Analyst,False,31.0,Computação / Engenharia de Software / Sistemas de Informação/ TI,SQL,Júnior,dzwonfburpl2imhul6oeydzwwtydkyqf,SQL,Estagiário,,Reputação que a empresa tem no mercado,Modelo híbrido com dias fixos de trabalho presencial,Nordeste,False,,Menos de 1 ano,Indústria,Estudante de Graduação,2024,0.5,,"Sim, fui aprovado e mudei de emprego",Feminino,CE,Gostaria de aprender mais e trabalhar com referências na área,1000.0,Estou em busca de oportunidades dentro ou fora do Brasil,Analista de BI,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Microsoft PowerBI,,Menos de R$ 1.000/mês
14796,,,,,,,31.0,Outras Engenharias (não incluir engenharia de software ou TI),,,xat12itgi72kkrxa90nuxwlv5710nn88,Nenhuma,"Desempregado, buscando recolocação",,,,Nordeste,,,,,Mestrado,2024,,,,Feminino,CE,,,,Não se aplica/Outra área,30-34,,,,
14797,Modelo 100% remoto,SQL SERVER,Acima de 3.000,,Analista de Suporte/Analista Técnico,True,31.0,Computação / Engenharia de Software / Sistemas de Informação/ TI,,Pleno,c1zbtbsg34m2502c1zbt0ol9zmwcd5ob,Não utilizo linguagem de programação no trabalho,Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Ambiente e clima de trabalho",Modelo 100% remoto,Sul,False,,Menos de 1 ano,Educação,Graduação/Bacharelado,2024,0.5,Norte,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,PR,,2500.5,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Outros,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Microsoft PowerBI, Fazemos todas as análises utilizando apenas Excel ou planilhas do google",,de R$ 2.001/mês a R$ 3.000/mês
14798,,,,,,,31.0,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,,,r5nu5cb086r6n3sfy223x2r5nu5ctxl2,Nenhuma,"Desempregado, buscando recolocação",,,,Nordeste,,7 meses - 1 ano,,,Pós-graduação,2024,,,,Feminino,BA,,,,Não se aplica/Outra área,30-34,,,Analista de Dados/Data Analyst,
14799,Modelo híbrido com dias fixos de trabalho presencial,Google BigQuery,de 101 a 500,,Analista de Dados/Data Analyst,False,31.0,Economia/ Administração / Contabilidade / Finanças/ Negócios,,Júnior,0kizrjvtc0e8bztu6640kizpyxlysy0t,Não utilizo linguagem de programação no trabalho,Estagiário,,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,False,,de 1 a 2 anos,Setor Público,Graduação/Bacharelado,2024,1.5,,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Feminino,RJ,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa, Não tenho uma boa relação com meu líder/gestor",1500.5,Estou em busca de oportunidades dentro ou fora do Brasil,Analista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Microsoft PowerBI,,de R$ 1.001/mês a R$ 2.000/mês
14800,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),"Snowflake, S3, Amazon Aurora ou RDS",Acima de 3.000,,Cientista de Dados/Data Scientist,True,31.0,Outras Engenharias (não incluir engenharia de software ou TI),Python,Pleno,6fd2pj7mtqph85qox8vyfld6fd2x9an3,"SQL, Python",Empregado (CLT),,"Remuneração/Salário, Benefícios, Plano de carreira e oportunidades de crescimento profissional",Modelo 100% remoto,Sudeste,False,,de 3 a 4 anos,Setor de Energia,Graduação/Bacharelado,2024,3.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,RJ,,18000.5,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Cientista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Microsoft PowerBI, Grafana",,de R$ 16.001/mês a R$ 20.000/mês
14801,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),"MySQL, Microsoft Access",de 501 a 1.000,,Analista de BI/BI Analyst,True,31.0,Outras Engenharias (não incluir engenharia de software ou TI),SQL,Sênior,f4sbmj37zwkny3q7s50f4sbmt7cghzbn,SQL,Empreendedor ou Empregado (CNPJ),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,False,,de 1 a 2 anos,Outra Opção,Pós-graduação,2024,1.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Feminino,SP,,7000.5,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Analista de BI,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Microsoft PowerBI,,de R$ 6.001/mês a R$ 8.000/mês
14802,Modelo 100% remoto,"Databricks, MongoDB, S3",de 51 a 100,,Engenheiro de Dados/Data Engineer/Data Architect,True,31.0,Outras Engenharias (não incluir engenharia de software ou TI),Python,Sênior,02hagiu72u57ad7zhr4jli4t02hagi55,"SQL, Python, Scala",Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,,"Remuneração/Salário, Ambiente e clima de trabalho",Modelo 100% remoto,Centro-oeste,False,,de 3 a 4 anos,Tecnologia/Fábrica de Software,Graduação/Bacharelado,2024,3.5,,"Sim, fui aprovado no meu primeiro emprego (ou estava sem emprego)",Feminino,DF,,35000.5,"Não estou buscando, mas me considero aberto a outras oportunidades",Engenheiro de Dados,30-34,de 1 a 2 anos,Tableau,,de R$ 30.001/mês a R$ 40.000/mês
14803,Modelo 100% remoto,,de 501 a 1.000,"Gerenciar a expectativa das áreas de negócio em relação as entregas das equipes de dados., Convencer a empresa a aumentar os investimentos na área de dados., Conseguir gerar valor para as áreas de negócios através de estudos e experimentos.",,True,31.0,Outras Engenharias (não incluir engenharia de software ou TI),,,fjrzc8hgvhiq3m3fjrzcrh5oa87nkiu7,Nenhuma,Empregado (CLT),11 - 20,"Remuneração/Salário, Propósito do trabalho e da empresa, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,True,,de 5 a 6 anos,Educação,Pós-graduação,2024,5.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,SP,,18000.5,"Não estou buscando, mas me considero aberto a outras oportunidades",Não se aplica/Outra área,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,,,de R$ 16.001/mês a R$ 20.000/mês
14804,Modelo 100% remoto,"S3, Cassandra, Databricks",de 1.001 a 3.000,,Cientista de Dados/Data Scientist,True,31.0,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Python,Sênior,l0b8l9djaffgih1tril0b8qne97vzkjw,"SQL, Python",Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Maturidade da empresa em termos de tecnologia e dados",Modelo 100% remoto,Sul,False,,de 7 a 10 anos,Setor Imobiliário/ Construção Civil,Mestrado,2024,8.5,,"Sim, fui aprovado mas decidi não mudar de emprego",Masculino,RS,,18000.5,"Estou em busca de oportunidades, mas apenas fora do Brasil",Cientista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Superset,,de R$ 16.001/mês a R$ 20.000/mês
14805,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Databricks,de 101 a 500,,Analista de Dados/Data Analyst,True,31.0,Outras Engenharias (não incluir engenharia de software ou TI),SQL,Sênior,1m6mx3hy9sf65b00hhb1m6mz27u1cjq4,SQL,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,,"Propósito do trabalho e da empresa, Oportunidade de aprendizado e trabalhar com referências na área, Ambiente e clima de trabalho",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,False,,de 1 a 2 anos,Entretenimento ou Esportes,Pós-graduação,2024,1.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,,,22500.5,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Analista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Tableau,,de R$ 20.001/mês a R$ 25.000/mês
14806,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),"SQL SERVER, S3, Databricks, PostgreSQL, MongoDB, SQLite",Acima de 3.000,,Cientista de Dados/Data Scientist,False,31.0,Computação / Engenharia de Software / Sistemas de Informação/ TI,Python,Sênior,5g2s3xt7myp6j5gr6myltlru4c8p2uwe,"Python, SQL, SAS/Stata",Empregado (CLT),,"Remuneração/Salário, Qualidade dos gestores e líderes, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,False,,de 7 a 10 anos,Área de Consultoria,Mestrado,2024,8.5,,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Masculino,SP,"Remuneração/Salário não corresponde a realidade do mercado, Falta de oportunidade de crescimento no emprego atual, Gostaria de trabalhar em em outra área de atuação",14000.5,Estou em busca de oportunidades dentro ou fora do Brasil,Cientista de Dados,30-34,de 3 a 4 anos,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Tableau, Microsoft PowerBI",,de R$ 12.001/mês a R$ 16.000/mês
14807,Modelo 100% presencial,SAP HANA,Acima de 3.000,,Analista de BI/BI Analyst,False,31.0,Economia/ Administração / Contabilidade / Finanças/ Negócios,,Sênior,uv9m2gmwksi0qbm10uv9m23xvv2dpbj5,Não utilizo linguagem de programação no trabalho,Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,False,,de 3 a 4 anos,Área da Saúde,Graduação/Bacharelado,2024,3.5,Nordeste,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Masculino,SP,"Remuneração/Salário não corresponde a realidade do mercado, Não acredito no propósito do trabalho e da empresa, Não há flexibilidade de trabalho remoto",7000.5,Estou em busca de oportunidades dentro ou fora do Brasil,Analista de BI,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Microsoft PowerBI",,de R$ 6.001/mês a R$ 8.000/mês
14808,Modelo 100% presencial,,de 101 a 500,"Gestão de projetos envolvendo áreas multidisciplinares da empresa., Convencer a empresa a aumentar os investimentos na área de dados., Organizar as informações e garantir a qualidade e confiabilidade.",,False,31.0,,,,rucel7t8efpq57lta23qgrucel72f0og,Nenhuma,Empregado (CLT),1 - 3,"Oportunidade de aprendizado e trabalhar com referências na área, Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional",Modelo 100% remoto,Centro-oeste,True,,Menos de 1 ano,Outra Opção,Não tenho graduação formal,2024,0.5,Sul,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,MT,"Gostaria de aprender mais e trabalhar com referências na área, Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa",5000.5,Estou em busca de oportunidades dentro ou fora do Brasil,Não se aplica/Outra área,30-34,Menos de 1 ano,,,de R$ 4.001/mês a R$ 6.000/mês
14809,Modelo 100% remoto,"Databricks, Hive, PostgreSQL, SQL SERVER, MongoDB, MySQL",Acima de 3.000,,Cientista de Dados/Data Scientist,False,31.0,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Python,Pleno,p0eqqr1mvkrjzhzckorip0eqgkz70zjk,"Python, SQL, SAS/Stata",Empregado (CLT),,"Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional, Maturidade da empresa em termos de tecnologia e dados",Modelo 100% remoto,Sudeste,False,,de 5 a 6 anos,Finanças ou Bancos,Mestrado,2024,5.5,Sudeste,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Feminino,SP,"Falta de oportunidade de crescimento no emprego atual, Falta de maturidade analítica na empresa, Gostaria de aprender mais e trabalhar com referências na área",10000.5,Estou em busca de oportunidades dentro ou fora do Brasil,Cientista de Dados,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma ferramenta de BI no trabalho,,de R$ 8.001/mês a R$ 12.000/mês
14810,Modelo 100% remoto,"Oracle, Snowflake",de 11 a 50,,Analista de BI/BI Analyst,True,31.0,Computação / Engenharia de Software / Sistemas de Informação/ TI,SQL,Sênior,ma7b2qirotdyxctma7b2qipmmgfcihlu,"SQL, Python",Empregado (CLT),,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sudeste,False,,de 7 a 10 anos,Tecnologia/Fábrica de Software,Graduação/Bacharelado,2024,8.5,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Masculino,SP,,18000.5,"Estou em busca de oportunidades, mas apenas fora do Brasil",Analista de BI,30-34,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Outra opção,,de R$ 16.001/mês a R$ 20.000/mês
